일자,지수명,종가,대비,등락률,PER,PBR,배당수익률
20250326,비금속,3736.81,10.21,0.27,7.49,0.42,4.59
20250326,금속,5265.6,38.83,0.74,21.95,0.58,2.3
20250326,기계·장비,1400.56,-27.18,-1.9,41.29,1.8,1.27
20250326,전기전자,24663.63,718.77,3.0,17.35,1.3,1.41
20250326,의료·정밀기기,1364.32,22.72,1.69,60.12,0.71,0.45
20250326,운송장비·부품,3315.15,28.75,0.87,9.37,1.0,2.21
20250326,유통,351.62,0.44,0.13,14.07,0.6,2.51
20250326,전기·가스,755.89,0.39,0.05,4.25,0.36,0.32
20250326,건설,70.73,-0.14,-0.2,14.37,0.44,2.0
20250326,운송·창고,1724.08,-2.51,-0.15,6.81,0.77,2.36
20250326,통신,459.72,-2.09,-0.45,10.62,0.77,5.18
20250326,금융,479.94,-1.35,-0.28,7.48,0.55,3.44
20250326,증권,2341.43,21.65,0.93,8.82,0.5,3.2
20250326,보험,19840.53,-329.07,-1.63,5.44,0.55,4.36
20250326,일반서비스,1110.84,-4.93,-0.44,18.95,1.82,1.75
20250326,제조,6846.74,113.85,1.69,17.63,1.13,1.51
20250326,코스피 대형주,2650.32,32.43,1.24,13.9,1.04,1.8
20250326,코스피 중형주,2863.35,8.56,0.3,14.46,0.62,2.21
20250326,코스피 소형주,2160.43,3.33,0.15,12.14,0.46,2.55
20250326,코스피 200 비중상한 30%,354.84,3.91,1.11,12.77,0.92,2.03
20250326,코스피 200 비중상한 25%,355.17,3.9,1.11,12.77,0.92,2.03
20250326,코스피 200 비중상한 20%,348.33,3.48,1.01,12.76,0.91,2.01
20250326,오락·문화,1097.9,6.39,0.59,275.03,1.43,1.64
20250326,IT 서비스,1050.31,0.98,0.09,29.29,1.44,0.76
20250326,부동산,942.38,0.0,0.0,0.0,0.32,6.69
20250326,코스피 200 TOP 10,1300.63,14.06,1.09,11.8,0.96,2.07
20250325,코스피,2615.81,-16.26,-0.62,13.72,0.91,1.9
20250325,코스피 200,351.09,-2.15,-0.61,12.63,0.91,2.05
20250325,코스피 100,2648.28,-15.65,-0.59,12.58,0.93,2.04
20250325,코스피 50,2437.35,-12.95,-0.53,11.89,0.93,2.09
20250325,코스피 200 중소형주,1355.49,-12.01,-0.88,13.27,0.69,2.24
20250325,코스피 200 초대형제외 지수,270.9,-1.18,-0.43,12.66,0.9,1.93
20250325,코스피200제외 코스피지수,3266.58,-28.15,-0.85,12.01,0.61,2.23
20250325,코스피 200 커뮤니케이션서비스,1881.45,12.54,0.67,23.83,1.23,1.93
20250325,코스피 200 건설,297.38,2.51,0.85,9.51,0.54,1.08
20250325,코스피 200 중공업,632.7,-16.38,-2.52,48.64,2.54,0.36
20250325,코스피 200 철강/소재,985.38,-34.44,-3.38,32.66,0.4,2.5
20250325,코스피 200 에너지/화학,977.06,-13.62,-1.37,0.0,0.54,2.07
20250325,코스피 200 정보기술,2828.62,-23.15,-0.81,15.05,0.98,1.24
20250325,코스피 200 금융,874.45,-1.79,-0.2,6.37,0.54,4.04
20250325,코스피 200 생활소비재,902.72,-4.58,-0.5,11.35,0.73,1.78
20250325,코스피 200 경기소비재,1666.49,24.47,1.49,6.46,0.66,3.29
20250325,코스피 200 산업재,747.49,-12.36,-1.63,21.01,1.85,1.1
20250325,코스피 200 헬스케어,2094.93,35.85,1.74,56.39,3.06,0.24
20250325,음식료·담배,3930.59,-34.36,-0.87,11.9,1.0,2.53
20250325,섬유·의류,221.51,-0.67,-0.3,7.69,0.59,2.57
20250325,종이·목재,256.91,-1.51,-0.58,0.0,0.36,2.81
20250325,화학,3464.85,-40.79,-1.16,86.65,0.64,1.52
20250325,제약,16093.29,60.5,0.38,79.41,3.2,0.2
20250325,비금속,3726.6,-28.46,-0.76,7.47,0.42,4.6
20250325,금속,5226.77,-64.0,-1.21,21.79,0.58,2.32
20250325,기계·장비,1427.74,-14.35,-1.0,42.04,1.84,1.25
20250325,전기전자,23944.86,-206.76,-0.86,16.84,1.27,1.45
20250325,의료·정밀기기,1341.6,9.33,0.7,59.11,0.7,0.46
20250325,운송장비·부품,3286.4,-38.38,-1.15,9.29,0.99,2.23
20250325,유통,351.18,-5.05,-1.42,14.05,0.6,2.52
20250325,전기·가스,755.5,4.22,0.56,4.25,0.36,0.32
20250325,건설,70.87,0.36,0.51,14.37,0.44,2.0
20250325,운송·창고,1726.59,-9.51,-0.55,6.82,0.77,2.35
20250325,통신,461.81,3.18,0.69,10.66,0.78,5.15
20250325,금융,481.29,-2.31,-0.48,7.5,0.56,3.43
20250325,증권,2319.78,4.48,0.19,8.74,0.49,3.23
20250325,보험,20169.6,-382.34,-1.86,5.53,0.56,4.29
20250325,일반서비스,1115.77,12.04,1.09,19.03,1.83,1.74
20250325,제조,6732.89,-55.29,-0.81,17.34,1.11,1.54
20250325,코스피 대형주,2617.89,-14.68,-0.56,13.73,1.03,1.82
20250325,코스피 중형주,2854.79,-27.81,-0.96,14.41,0.62,2.22
20250325,코스피 소형주,2157.1,-16.95,-0.78,12.12,0.45,2.55
20250325,코스피 200 비중상한 30%,350.93,-2.15,-0.61,12.63,0.91,2.05
20250325,코스피 200 비중상한 25%,351.27,-2.16,-0.61,12.63,0.91,2.05
20250325,코스피 200 비중상한 20%,344.85,-1.99,-0.57,12.64,0.9,2.03
20250325,오락·문화,1091.51,18.9,1.76,273.43,1.42,1.65
20250325,IT 서비스,1049.33,1.31,0.12,29.27,1.44,0.76
20250325,부동산,942.38,-1.69,-0.18,0.0,0.3,6.97
20250325,코스피 200 TOP 10,1286.57,4.09,0.32,11.67,0.95,2.09
20250324,코스피,2632.07,-11.06,-0.42,13.8,0.92,1.89
20250324,코스피 200,353.24,-1.94,-0.55,12.71,0.91,2.04
20250324,코스피 100,2663.93,-15.72,-0.59,12.66,0.94,2.03
20250324,코스피 50,2450.3,-14.47,-0.59,11.96,0.93,2.08
20250324,코스피 200 중소형주,1367.5,-0.67,-0.05,13.4,0.7,2.22
20250324,코스피 200 초대형제외 지수,272.08,-0.23,-0.08,12.71,0.9,1.92
20250324,코스피200제외 코스피지수,3294.73,-5.07,-0.15,12.12,0.62,2.21
20250324,코스피 200 커뮤니케이션서비스,1868.91,-15.32,-0.81,23.67,1.22,1.94
20250324,코스피 200 건설,294.87,-4.22,-1.41,9.43,0.53,1.08
20250324,코스피 200 중공업,649.08,0.47,0.07,49.97,2.61,0.35
20250324,코스피 200 철강/소재,1019.82,-8.69,-0.84,33.8,0.42,2.42
20250324,코스피 200 에너지/화학,990.68,2.76,0.28,0.0,0.55,2.04
20250324,코스피 200 정보기술,2851.77,-39.89,-1.38,15.18,0.99,1.23
20250324,코스피 200 금융,876.24,3.91,0.45,6.38,0.54,4.03
20250324,코스피 200 생활소비재,907.3,-3.84,-0.42,11.41,0.73,1.77
20250324,코스피 200 경기소비재,1642.02,35.94,2.24,6.37,0.65,3.34
20250324,코스피 200 산업재,759.85,15.01,2.02,21.36,1.88,1.08
20250324,코스피 200 헬스케어,2059.08,-15.89,-0.77,55.42,3.01,0.24
20250324,음식료·담배,3964.95,-34.39,-0.86,12.0,1.01,2.5
20250324,섬유·의류,222.18,-1.38,-0.62,7.71,0.59,2.56
20250324,종이·목재,258.42,0.49,0.19,0.0,0.37,2.79
20250324,화학,3505.64,16.88,0.48,87.68,0.65,1.5
20250324,제약,16032.79,-180.43,-1.11,79.11,3.19,0.21
20250324,비금속,3755.06,-16.97,-0.45,7.53,0.42,4.57
20250324,금속,5290.77,-152.5,-2.8,22.06,0.59,2.29
20250324,기계·장비,1442.09,-26.05,-1.77,42.48,1.86,1.24
20250324,전기전자,24151.62,-338.02,-1.38,16.99,1.28,1.44
20250324,의료·정밀기기,1332.27,17.99,1.37,58.7,0.7,0.47
20250324,운송장비·부품,3324.78,94.52,2.93,9.4,1.0,2.2
20250324,유통,356.23,-3.57,-0.99,14.26,0.61,2.48
20250324,전기·가스,751.28,3.99,0.53,4.23,0.36,0.32
20250324,건설,70.51,-0.96,-1.34,14.3,0.44,2.01
20250324,운송·창고,1736.1,38.11,2.24,6.85,0.78,2.34
20250324,통신,458.63,-2.63,-0.57,10.59,0.77,5.19
20250324,금융,483.6,0.12,0.02,7.54,0.56,3.41
20250324,증권,2315.3,-2.11,-0.09,8.73,0.49,3.24
20250324,보험,20551.94,7.3,0.04,5.64,0.57,4.21
20250324,일반서비스,1103.73,-13.32,-1.19,18.83,1.81,1.76
20250324,제조,6788.18,-36.38,-0.53,17.48,1.12,1.53
20250324,코스피 대형주,2632.57,-12.85,-0.49,13.81,1.03,1.81
20250324,코스피 중형주,2882.6,-6.99,-0.24,14.57,0.63,2.2
20250324,코스피 소형주,2174.05,6.59,0.3,12.22,0.46,2.53
20250324,코스피 200 비중상한 30%,353.08,-1.94,-0.55,12.71,0.91,2.04
20250324,코스피 200 비중상한 25%,353.43,-1.92,-0.54,12.71,0.91,2.04
20250324,코스피 200 비중상한 20%,346.84,-1.57,-0.45,12.71,0.91,2.02
20250324,오락·문화,1072.61,-0.03,0.0,268.68,1.39,1.68
20250324,IT 서비스,1048.02,-9.11,-0.86,29.23,1.44,0.76
20250324,부동산,944.07,-4.53,-0.48,0.0,0.31,6.79
20250324,코스피 200 TOP 10,1282.48,-8.19,-0.63,11.63,0.95,2.1
20250321,코스피,2643.13,6.03,0.23,13.86,0.92,1.88
20250321,코스피 200,355.18,1.68,0.48,12.78,0.92,2.03
20250321,코스피 100,2679.65,15.54,0.58,12.73,0.94,2.01
20250321,코스피 50,2464.77,19.01,0.78,12.03,0.94,2.06
20250321,코스피 200 중소형주,1368.17,-10.71,-0.78,13.42,0.7,2.21
20250321,코스피 200 초대형제외 지수,272.31,-0.46,-0.17,12.72,0.9,1.92
20250321,코스피200제외 코스피지수,3299.8,-8.49,-0.26,12.14,0.62,2.21
20250321,코스피 200 커뮤니케이션서비스,1884.23,4.75,0.25,23.86,1.23,1.92
20250321,코스피 200 건설,299.09,1.58,0.53,9.56,0.54,1.07
20250321,코스피 200 중공업,648.61,3.3,0.51,49.92,2.61,0.35
20250321,코스피 200 철강/소재,1028.51,-16.09,-1.54,34.09,0.42,2.4
20250321,코스피 200 에너지/화학,987.92,-9.61,-0.96,0.0,0.55,2.05
20250321,코스피 200 정보기술,2891.66,35.63,1.25,15.39,1.0,1.22
20250321,코스피 200 금융,872.33,-3.99,-0.46,6.35,0.54,4.05
20250321,코스피 200 생활소비재,911.14,4.36,0.48,11.46,0.74,1.76
20250321,코스피 200 경기소비재,1606.08,-4.92,-0.31,6.23,0.63,3.42
20250321,코스피 200 산업재,744.84,-34.22,-4.39,20.93,1.85,1.1
20250321,코스피 200 헬스케어,2074.97,-24.5,-1.17,55.85,3.03,0.24
20250321,음식료·담배,3999.34,11.71,0.29,12.1,1.02,2.48
20250321,섬유·의류,223.56,-0.27,-0.12,7.76,0.6,2.55
20250321,종이·목재,257.93,-2.42,-0.93,0.0,0.37,2.8
20250321,화학,3488.76,-31.82,-0.9,87.26,0.64,1.51
20250321,제약,16213.22,83.1,0.52,80.0,3.22,0.2
20250321,비금속,3772.03,-20.28,-0.53,7.56,0.43,4.55
20250321,금속,5443.27,-60.19,-1.09,22.69,0.6,2.23
20250321,기계·장비,1468.14,28.69,1.99,43.5,1.89,1.22
20250321,전기전자,24489.64,303.44,1.25,17.23,1.3,1.42
20250321,의료·정밀기기,1314.28,-35.49,-2.63,57.91,0.69,0.47
20250321,운송장비·부품,3230.26,-63.29,-1.92,9.13,0.97,2.27
20250321,유통,359.8,5.07,1.43,14.41,0.61,2.45
20250321,전기·가스,747.29,6.31,0.85,4.2,0.35,0.32
20250321,건설,71.47,-0.1,-0.14,14.42,0.44,1.99
20250321,운송·창고,1697.99,7.08,0.42,6.7,0.76,2.39
20250321,통신,461.26,-4.41,-0.95,10.65,0.77,5.16
20250321,금융,483.48,-1.52,-0.31,7.54,0.56,3.41
20250321,증권,2317.41,6.84,0.3,8.78,0.5,3.21
20250321,보험,20544.64,-118.46,-0.57,5.63,0.57,4.21
20250321,일반서비스,1117.05,2.56,0.23,19.05,1.83,1.74
20250321,제조,6824.56,20.38,0.3,17.58,1.13,1.52
20250321,코스피 대형주,2645.42,9.32,0.35,13.87,1.04,1.8
20250321,코스피 중형주,2889.59,-10.33,-0.36,14.61,0.63,2.19
20250321,코스피 소형주,2167.46,-11.82,-0.54,12.2,0.46,2.54
20250321,코스피 200 비중상한 30%,355.02,1.69,0.48,12.78,0.92,2.03
20250321,코스피 200 비중상한 25%,355.35,1.67,0.47,12.78,0.92,2.03
20250321,코스피 200 비중상한 20%,348.41,1.19,0.34,12.77,0.91,2.01
20250321,오락·문화,1072.64,9.06,0.85,268.68,1.39,1.68
20250321,IT 서비스,1057.13,4.52,0.43,29.48,1.45,0.76
20250321,부동산,948.6,2.08,0.22,0.0,0.31,6.74
20250321,코스피 200 TOP 10,1290.67,6.61,0.51,11.71,0.95,2.09
20250320,코스피,2637.1,8.48,0.32,13.83,0.92,1.89
20250320,코스피 200,353.5,2.65,0.76,12.72,0.91,2.04
20250320,코스피 100,2664.11,23.86,0.9,12.66,0.94,2.03
20250320,코스피 50,2445.76,28.51,1.18,11.93,0.93,2.08
20250320,코스피 200 중소형주,1378.88,-13.58,-0.98,13.51,0.71,2.2
20250320,코스피 200 초대형제외 지수,272.77,0.23,0.08,12.74,0.9,1.92
20250320,코스피200제외 코스피지수,3308.29,-25.82,-0.77,12.2,0.62,2.2
20250320,코스피 200 커뮤니케이션서비스,1879.48,-26.06,-1.37,23.8,1.23,1.93
20250320,코스피 200 건설,297.51,-0.76,-0.25,9.51,0.54,1.07
20250320,코스피 200 중공업,645.31,-21.74,-3.26,49.6,2.59,0.36
20250320,코스피 200 철강/소재,1044.6,20.69,2.02,34.62,0.43,2.36
20250320,코스피 200 에너지/화학,997.53,3.23,0.32,0.0,0.55,2.03
20250320,코스피 200 정보기술,2856.03,64.04,2.29,15.2,0.99,1.23
20250320,코스피 200 금융,876.32,1.68,0.19,6.38,0.54,4.03
20250320,코스피 200 생활소비재,906.78,9.31,1.04,11.4,0.73,1.77
20250320,코스피 200 경기소비재,1611.0,-2.89,-0.18,6.25,0.64,3.41
20250320,코스피 200 산업재,779.06,-13.9,-1.75,21.9,1.93,1.06
20250320,코스피 200 헬스케어,2099.47,-19.19,-0.91,56.52,3.07,0.23
20250320,음식료·담배,3987.63,65.65,1.67,12.07,1.02,2.49
20250320,섬유·의류,223.83,-0.45,-0.2,7.77,0.6,2.54
20250320,종이·목재,260.35,-0.01,0.0,0.0,0.37,2.77
20250320,화학,3520.58,14.58,0.42,88.03,0.65,1.49
20250320,제약,16130.12,-100.03,-0.62,79.59,3.21,0.2
20250320,비금속,3792.31,-5.7,-0.15,7.61,0.43,4.52
20250320,금속,5503.46,126.68,2.36,22.95,0.61,2.2
20250320,기계·장비,1439.45,-36.23,-2.46,42.62,1.85,1.24
20250320,전기전자,24186.2,503.71,2.13,17.01,1.28,1.44
20250320,의료·정밀기기,1349.77,-8.5,-0.63,59.92,0.71,0.46
20250320,운송장비·부품,3293.55,-88.28,-2.61,9.31,0.99,2.22
20250320,유통,354.73,1.28,0.36,14.2,0.6,2.49
20250320,전기·가스,740.98,-0.42,-0.06,4.17,0.35,0.32
20250320,건설,71.57,0.01,0.01,14.95,0.44,1.99
20250320,운송·창고,1690.91,-4.99,-0.29,6.67,0.76,2.4
20250320,통신,465.67,-1.85,-0.4,10.75,0.78,5.11
20250320,금융,485.0,-0.39,-0.08,7.57,0.56,3.4
20250320,증권,2310.57,-9.25,-0.4,8.76,0.49,3.22
20250320,보험,20663.1,-97.69,-0.47,5.67,0.58,4.19
20250320,일반서비스,1114.49,-8.86,-0.79,19.01,1.83,1.74
20250320,제조,6804.18,43.96,0.65,17.52,1.12,1.52
20250320,코스피 대형주,2636.1,13.56,0.52,13.82,1.04,1.81
20250320,코스피 중형주,2899.92,-18.2,-0.62,14.65,0.63,2.18
20250320,코스피 소형주,2179.28,-10.25,-0.47,12.32,0.46,2.53
20250320,코스피 200 비중상한 30%,353.33,2.64,0.75,12.72,0.91,2.04
20250320,코스피 200 비중상한 25%,353.68,2.63,0.75,12.72,0.91,2.04
20250320,코스피 200 비중상한 20%,347.22,2.12,0.61,12.73,0.91,2.01
20250320,오락·문화,1063.58,-14.83,-1.38,266.41,1.38,1.7
20250320,IT 서비스,1052.61,-14.54,-1.36,29.36,1.44,0.76
20250320,부동산,946.52,-0.69,-0.07,0.0,0.32,6.61
20250320,코스피 200 TOP 10,1284.06,14.7,1.16,11.65,0.95,2.1
20250319,코스피,2628.62,16.28,0.62,13.79,0.92,1.9
20250319,코스피 200,350.85,3.01,0.87,12.62,0.91,2.05
20250319,코스피 100,2640.25,23.75,0.91,12.54,0.93,2.04
20250319,코스피 50,2417.25,23.88,1.0,11.8,0.92,2.1
20250319,코스피 200 중소형주,1392.46,5.62,0.41,13.64,0.71,2.18
20250319,코스피 200 초대형제외 지수,272.54,1.77,0.65,12.73,0.9,1.92
20250319,코스피200제외 코스피지수,3334.11,-2.39,-0.07,12.32,0.62,2.18
20250319,코스피 200 커뮤니케이션서비스,1905.54,3.94,0.21,24.13,1.25,1.9
20250319,코스피 200 건설,298.27,-2.28,-0.76,9.54,0.54,1.07
20250319,코스피 200 중공업,667.05,-4.35,-0.65,51.25,2.68,0.34
20250319,코스피 200 철강/소재,1023.91,4.73,0.46,33.94,0.42,2.41
20250319,코스피 200 에너지/화학,994.3,10.98,1.12,0.0,0.55,2.04
20250319,코스피 200 정보기술,2791.99,32.07,1.16,14.86,0.97,1.26
20250319,코스피 200 금융,874.64,10.16,1.18,6.37,0.54,4.04
20250319,코스피 200 생활소비재,897.47,6.49,0.73,11.29,0.72,1.79
20250319,코스피 200 경기소비재,1613.89,19.38,1.22,6.26,0.64,3.4
20250319,코스피 200 산업재,792.96,0.47,0.06,22.29,1.97,1.04
20250319,코스피 200 헬스케어,2118.66,3.86,0.18,57.04,3.1,0.23
20250319,음식료·담배,3921.98,56.91,1.47,11.87,1.0,2.53
20250319,섬유·의류,224.28,0.68,0.3,7.79,0.6,2.54
20250319,종이·목재,260.36,0.64,0.25,0.0,0.37,2.77
20250319,화학,3506.0,29.69,0.85,87.61,0.65,1.5
20250319,제약,16230.15,-34.46,-0.21,80.08,3.23,0.2
20250319,비금속,3798.01,9.99,0.26,7.62,0.43,4.52
20250319,금속,5376.78,-30.72,-0.57,22.42,0.6,2.26
20250319,기계·장비,1475.68,10.37,0.71,43.66,1.89,1.21
20250319,전기전자,23682.49,286.23,1.22,16.66,1.25,1.47
20250319,의료·정밀기기,1358.27,21.04,1.57,60.3,0.72,0.45
20250319,운송장비·부품,3381.83,9.86,0.29,9.56,1.02,2.16
20250319,유통,353.45,1.93,0.55,14.15,0.6,2.5
20250319,전기·가스,741.4,6.25,0.85,4.17,0.35,0.32
20250319,건설,71.56,-0.6,-0.83,15.17,0.45,1.96
20250319,운송·창고,1695.9,-32.3,-1.87,6.69,0.76,2.39
20250319,통신,467.52,7.69,1.67,10.8,0.79,5.09
20250319,금융,485.39,4.02,0.84,7.57,0.56,3.4
20250319,증권,2319.82,10.72,0.46,8.79,0.5,3.21
20250319,보험,20760.79,364.12,1.79,5.69,0.58,4.17
20250319,일반서비스,1123.35,-10.58,-0.93,19.16,1.84,1.73
20250319,제조,6760.22,50.97,0.76,17.41,1.11,1.53
20250319,코스피 대형주,2622.54,17.29,0.66,13.75,1.03,1.82
20250319,코스피 중형주,2918.12,10.13,0.35,14.75,0.63,2.17
20250319,코스피 소형주,2189.53,1.84,0.08,12.39,0.46,2.51
20250319,코스피 200 비중상한 30%,350.69,3.01,0.87,12.62,0.91,2.05
20250319,코스피 200 비중상한 25%,351.05,3.01,0.86,12.62,0.91,2.05
20250319,코스피 200 비중상한 20%,345.1,2.82,0.82,12.65,0.9,2.03
20250319,오락·문화,1078.41,15.24,1.43,270.14,1.4,1.67
20250319,IT 서비스,1067.15,-3.39,-0.32,29.76,1.46,0.75
20250319,부동산,947.21,7.46,0.79,0.0,0.32,6.5
20250319,코스피 200 TOP 10,1269.36,11.8,0.94,11.51,0.94,2.12
20250318,코스피,2612.34,1.65,0.06,13.7,0.91,1.91
20250318,코스피 200,347.84,-0.35,-0.1,12.52,0.9,2.07
20250318,코스피 100,2616.5,-2.78,-0.11,12.43,0.92,2.06
20250318,코스피 50,2393.37,-3.67,-0.15,11.68,0.91,2.12
20250318,코스피 200 중소형주,1386.84,-0.85,-0.06,13.58,0.71,2.19
20250318,코스피 200 초대형제외 지수,270.77,-0.36,-0.13,12.65,0.89,1.93
20250318,코스피200제외 코스피지수,3336.5,15.29,0.46,12.32,0.62,2.18
20250318,코스피 200 커뮤니케이션서비스,1901.6,-12.81,-0.67,24.08,1.24,1.91
20250318,코스피 200 건설,300.55,4.1,1.38,9.61,0.54,1.06
20250318,코스피 200 중공업,671.4,11.45,1.73,51.61,2.69,0.34
20250318,코스피 200 철강/소재,1019.18,-4.49,-0.44,33.78,0.42,2.42
20250318,코스피 200 에너지/화학,983.32,-4.56,-0.46,0.0,0.55,2.06
20250318,코스피 200 정보기술,2759.92,-16.49,-0.59,14.69,0.95,1.27
20250318,코스피 200 금융,864.48,5.78,0.67,6.3,0.54,4.08
20250318,코스피 200 생활소비재,890.98,-5.41,-0.6,11.2,0.72,1.8
20250318,코스피 200 경기소비재,1594.51,-3.02,-0.19,6.18,0.63,3.44
20250318,코스피 200 산업재,792.49,-2.52,-0.32,22.27,1.97,1.04
20250318,코스피 200 헬스케어,2114.8,7.23,0.34,56.94,3.09,0.23
20250318,음식료·담배,3865.07,13.06,0.34,11.7,0.99,2.57
20250318,섬유·의류,223.6,-0.42,-0.19,7.76,0.6,2.55
20250318,종이·목재,259.72,-0.94,-0.36,0.0,0.37,2.78
20250318,화학,3476.31,-17.48,-0.5,86.84,0.64,1.51
20250318,제약,16264.61,123.2,0.76,80.25,3.23,0.2
20250318,비금속,3788.02,2.9,0.08,7.6,0.43,4.53
20250318,금속,5407.5,-38.09,-0.7,22.55,0.6,2.24
20250318,기계·장비,1465.31,16.58,1.14,43.31,1.88,1.22
20250318,전기전자,23396.26,-70.4,-0.3,16.45,1.24,1.49
20250318,의료·정밀기기,1337.23,-13.45,-1.0,59.36,0.7,0.46
20250318,운송장비·부품,3371.97,25.83,0.77,9.53,1.02,2.17
20250318,유통,351.52,-0.67,-0.19,14.07,0.6,2.51
20250318,전기·가스,735.15,-10.73,-1.44,4.13,0.35,0.33
20250318,건설,72.16,0.24,0.33,15.33,0.45,1.94
20250318,운송·창고,1728.2,-5.35,-0.31,6.82,0.77,2.35
20250318,통신,459.83,-1.4,-0.3,10.62,0.77,5.18
20250318,금융,481.37,2.46,0.51,7.51,0.56,3.43
20250318,증권,2309.1,12.58,0.55,8.74,0.49,3.23
20250318,보험,20396.67,281.92,1.4,5.59,0.57,4.25
20250318,일반서비스,1133.93,14.28,1.28,19.34,1.86,1.71
20250318,제조,6709.25,2.42,0.04,17.27,1.11,1.55
20250318,코스피 대형주,2605.25,1.88,0.07,13.66,1.02,1.83
20250318,코스피 중형주,2907.99,-1.81,-0.06,14.69,0.63,2.18
20250318,코스피 소형주,2187.69,6.01,0.28,12.37,0.46,2.52
20250318,코스피 200 비중상한 30%,347.68,-0.36,-0.1,12.52,0.9,2.07
20250318,코스피 200 비중상한 25%,348.04,-0.36,-0.1,12.52,0.9,2.07
20250318,코스피 200 비중상한 20%,342.28,-0.38,-0.11,12.54,0.9,2.04
20250318,오락·문화,1063.17,-27.06,-2.48,266.31,1.38,1.7
20250318,IT 서비스,1070.54,-5.77,-0.54,29.85,1.47,0.75
20250318,부동산,939.75,7.38,0.79,0.0,0.32,6.58
20250318,코스피 200 TOP 10,1257.56,-2.88,-0.23,11.41,0.93,2.14
20250317,코스피,2610.69,44.33,1.73,13.69,0.91,1.91
20250317,코스피 200,348.19,7.39,2.17,12.53,0.9,2.07
20250317,코스피 100,2619.28,57.81,2.26,12.45,0.92,2.06
20250317,코스피 50,2397.04,50.96,2.17,11.7,0.91,2.12
20250317,코스피 200 중소형주,1387.69,16.36,1.19,13.59,0.71,2.18
20250317,코스피 200 초대형제외 지수,271.13,3.33,1.24,12.67,0.9,1.93
20250317,코스피200제외 코스피지수,3321.21,13.55,0.41,12.26,0.62,2.19
20250317,코스피 200 커뮤니케이션서비스,1914.41,18.83,0.99,24.25,1.25,1.89
20250317,코스피 200 건설,296.45,4.07,1.39,9.48,0.54,1.08
20250317,코스피 200 중공업,659.95,12.56,1.94,50.77,2.65,0.35
20250317,코스피 200 철강/소재,1023.67,6.05,0.59,33.93,0.42,2.41
20250317,코스피 200 에너지/화학,987.88,-4.93,-0.5,0.0,0.55,2.05
20250317,코스피 200 정보기술,2776.41,46.84,1.72,14.78,0.96,1.27
20250317,코스피 200 금융,858.7,15.11,1.79,6.25,0.53,4.11
20250317,코스피 200 생활소비재,896.39,6.2,0.7,11.27,0.72,1.79
20250317,코스피 200 경기소비재,1597.53,16.96,1.07,6.2,0.63,3.44
20250317,코스피 200 산업재,795.01,22.26,2.88,22.34,1.97,1.03
20250317,코스피 200 헬스케어,2107.57,21.62,1.04,56.74,3.08,0.23
20250317,음식료·담배,3852.01,44.1,1.16,11.66,0.98,2.58
20250317,섬유·의류,224.02,1.38,0.62,7.78,0.6,2.54
20250317,종이·목재,260.66,2.19,0.85,0.0,0.37,2.77
20250317,화학,3493.79,-18.25,-0.52,87.25,0.64,1.51
20250317,제약,16141.41,198.46,1.24,79.65,3.21,0.2
20250317,비금속,3785.12,11.89,0.32,7.59,0.43,4.53
20250317,금속,5445.59,18.29,0.34,22.7,0.6,2.23
20250317,기계·장비,1448.73,-16.36,-1.12,43.03,1.87,1.23
20250317,전기전자,23466.66,692.13,3.04,16.5,1.24,1.48
20250317,의료·정밀기기,1350.68,26.55,2.01,59.96,0.71,0.46
20250317,운송장비·부품,3346.14,87.47,2.68,9.46,1.01,2.19
20250317,유통,352.19,4.55,1.31,14.1,0.6,2.51
20250317,전기·가스,745.88,-2.08,-0.28,4.2,0.35,0.32
20250317,건설,71.92,0.23,0.32,15.32,0.45,1.97
20250317,운송·창고,1733.55,6.51,0.38,6.84,0.78,2.34
20250317,통신,461.23,5.42,1.19,10.65,0.77,5.16
20250317,금융,478.91,6.08,1.29,7.47,0.55,3.44
20250317,증권,2296.52,45.72,2.03,8.69,0.49,3.25
20250317,보험,20114.75,258.14,1.3,5.52,0.56,4.3
20250317,일반서비스,1119.65,8.9,0.8,19.1,1.84,1.73
20250317,제조,6706.83,136.89,2.08,17.27,1.11,1.55
20250317,코스피 대형주,2603.37,50.75,1.99,13.65,1.02,1.83
20250317,코스피 중형주,2909.8,14.36,0.5,14.7,0.63,2.18
20250317,코스피 소형주,2181.68,6.37,0.29,12.34,0.46,2.52
