기준일,종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액_현재,상장주식수,시가총액_52주최고,신고가_점수,ㄴ
20250507,65370,위세아이텍,KOSDAQ,벤처기업부,11080,870,8.52,10380,11300,9700,807843,87,818,7383954,1056,77.5,11%
20250507,58630,엠게임,KOSDAQ,우량기업부,5140,90,1.78,5070,5150,5030,145908,7.4,1005,19543877,1055,95.3,1%
20250507,125210,아모그린텍,KOSDAQ,우량기업부,5760,40,0.7,5700,5780,5650,16875,1,950,16496790,1054,90.1,0%
20250507,950190,고스트스튜디오,KOSDAQ,외국기업(소속부없음),7640,-20,-0.26,7670,7700,7590,5602,0.4,1038,13579892,1052,98.7,0%
20250507,478560,블랙야크아이앤씨,KOSDAQ,벤처기업부,3750,-45,-1.19,3770,3860,3735,44396,1.7,911,24292555,1051,86.7,0%
20250507,259630,엠플러스,KOSDAQ,우량기업부,7530,20,0.27,7450,7600,7450,27415,2.1,925,12282402,1050,88.1,0%
20250507,4890,동일산업,KOSPI,,43300,800,1.88,42500,43500,42500,2390,1,1050,2425215,1050,100,0%
20250507,93190,빅솔론,KOSDAQ,우량기업부,5230,20,0.38,5200,5270,5180,3623,0.2,1006,19238905,1050,95.8,0%
20250507,4540,깨끗한나라,KOSPI,,2480,70,2.9,2490,2490,2350,221261,5.4,924,37240693,1048,88.2,1%
20250507,380540,옵티코어,KOSDAQ,벤처기업부,2100,-300,-12.5,2400,2405,2010,2193048,46.4,838,39886785,1046,80.1,6%
20250507,302550,리메드,KOSDAQ,기술성장기업부,3310,10,0.3,3310,3335,3235,29648,1,1014,30638080,1045,97,0%
20250507,78000,텔코웨어,KOSPI,,9420,-10,-0.11,9430,9590,9110,64790,6.1,870,9240077,1041,83.6,1%
20250507,267290,경동도시가스,KOSPI,,17600,40,0.23,17560,17650,17530,5629,1,1038,5895406,1041,99.7,0%
20250507,19010,베뉴지,KOSDAQ,중견기업부,2150,20,0.94,2180,2180,2120,10897,0.2,1036,48200000,1039,99.7,0%
20250507,10660,화천기계,KOSPI,,4720,575,13.87,4135,4855,4125,1811781,83.3,1038,22000000,1038,100,8%
20250507,37950,엘컴텍,KOSDAQ,중견기업부,1025,13,1.28,1012,1028,1003,643536,6.5,866,84447519,1038,83.4,1%
20250507,185490,아이진,KOSDAQ,벤처기업부,3260,-90,-2.69,3390,3425,3255,64954,2.2,881,27029784,1038,84.9,0%
20250507,134580,탑코미디어,KOSDAQ,중견기업부,2085,30,1.46,2055,2110,2030,40514,0.8,1028,49294149,1038,99,0%
20250507,170920,엘티씨,KOSDAQ,벤처기업부,9810,-260,-2.58,10070,10150,9740,34722,3.4,974,9927212,1037,93.9,0%
20250507,71090,하이스틸,KOSPI,,3970,90,2.32,3880,3980,3865,450349,17.7,802,20191471,1036,77.4,2%
20250507,372910,한컴라이프케어,KOSPI,,3130,45,1.46,3085,3140,3030,180197,5.6,866,27674406,1036,83.6,1%
20250507,49430,코메론,KOSDAQ,우량기업부,9420,-180,-1.88,9600,9600,9250,43020,4,852,9048000,1034,82.4,0%
20250507,300120,라온피플,KOSDAQ,벤처기업부,4270,120,2.89,4140,4280,4105,50468,2.1,891,20860012,1033,86.3,0%
20250507,215100,로보로보,KOSDAQ,벤처기업부,4440,100,2.3,4360,4465,4250,330646,14.5,903,20348454,1032,87.5,2%
20250507,910,유니온,KOSPI,,5150,100,1.98,5040,5170,5010,186200,9.5,804,15611619,1032,77.9,1%
20250507,84180,수성웹툰,KOSDAQ,중견기업부,5270,-50,-0.94,5450,5450,5150,40940,2.2,946,17947011,1032,91.7,0%
20250507,4150,한솔홀딩스,KOSPI,,2480,0,0,2480,2490,2455,31102,0.8,1017,41026620,1030,98.7,0%
20250507,54670,대한뉴팜,KOSDAQ,우량기업부,6820,20,0.29,6790,6820,6740,18510,1.3,979,14354920,1028,95.2,0%
20250507,448710,코츠테크놀로지,KOSDAQ,벤처기업부,19000,430,2.32,18580,19090,18500,78808,14.9,1000,5260589,1026,97.5,1%
20250507,13520,화승코퍼레이션,KOSPI,,1895,-75,-3.81,1970,1971,1895,181880,3.5,948,50051252,1026,92.4,0%
20250507,53700,삼보모터스,KOSDAQ,우량기업부,4090,5,0.12,4080,4110,4060,29407,1.2,936,22877190,1023,91.5,0%
20250507,2460,HS화성,KOSPI,,10030,70,0.7,9850,10150,9850,2343,0.2,1018,10150000,1023,99.5,0%
20250507,378800,샤페론,KOSDAQ,기술성장기업부,2940,-30,-1.01,2970,2980,2915,214339,6.3,886,30143031,1022,86.7,1%
20250507,376980,원티드랩,KOSDAQ,기술성장기업부,7300,200,2.82,7300,7480,6580,607461,43,712,9754994,1020,69.8,6%
20250507,1470,삼부토건,KOSPI,,347,0,0,0,0,0,0,0,797,229681824,1020,78.1,0%
20250507,227840,현대코퍼레이션홀딩스,KOSPI,,11000,10,0.09,10990,11000,10930,3327,0.4,1001,9100836,1017,98.4,0%
20250507,199430,케이엔알시스템,KOSDAQ,기술성장기업부,7520,140,1.9,7380,7560,7290,24685,1.8,817,10867713,1016,80.4,0%
20250507,98120,마이크로컨텍솔,KOSDAQ,중견기업부,11320,-70,-0.61,11300,11500,11030,54530,6.1,941,8312766,1014,92.8,1%
20250507,101670,하이드로리튬,KOSDAQ,투자주의환기종목(소속부없음),1617,8,0.5,1635,1635,1587,182594,2.9,876,54169970,1014,86.4,0%
20250507,16740,두올,KOSPI,,3100,10,0.32,3090,3110,3070,29435,0.9,970,31304984,1013,95.8,0%
20250507,289080,SV인베스트먼트,KOSDAQ,중견기업부,1558,28,1.83,1529,1570,1503,356336,5.5,839,53873095,1010,83.1,1%
20250507,8260,NI스틸,KOSPI,,3480,20,0.58,3460,3495,3435,61434,2.1,995,28600117,1010,98.5,0%
20250507,58860,KTis,KOSPI,,2820,-75,-2.59,2850,2935,2775,2959092,84.4,981,34802000,1008,97.3,9%
20250507,126880,제이엔케이글로벌,KOSDAQ,우량기업부,4240,55,1.31,4190,4245,4120,66204,2.8,984,23204903,1007,97.7,0%
20250507,39020,이건홀딩스,KOSDAQ,중견기업부,4105,130,3.27,3975,4110,3960,61399,2.5,927,22584709,1007,92.1,0%
20250507,136410,아셈스,KOSDAQ,벤처기업부,8970,50,0.56,8920,9100,8810,19804,1.8,988,11019106,1007,98.1,0%
20250507,109960,AP헬스케어,KOSDAQ,투자주의환기종목(소속부없음),371,4,1.09,371,371,361,209591,0.8,745,200789269,1006,74.1,0%
20250507,2720,국제약품,KOSPI,,4565,-55,-1.19,4645,4645,4540,63322,2.9,966,21159832,1004,96.2,0%
20250507,451220,아이엠티,KOSDAQ,기술성장기업부,10110,160,1.61,10010,10200,9990,50505,5.1,796,7874611,1002,79.4,1%
20250507,246690,TS인베스트먼트,KOSDAQ,중견기업부,1929,79,4.27,1950,2010,1820,1822068,35,800,41477862,1000,80,4%
20250507,366030,공구우먼,KOSDAQ,우량기업부,4265,-30,-0.7,4260,4295,4235,20288,0.9,966,22653850,999,96.7,0%
20250507,93920,서원인텍,KOSDAQ,우량기업부,5370,10,0.19,5360,5380,5340,6821,0.4,999,18600000,999,100,0%
20250507,24830,세원물산,KOSDAQ,우량기업부,7230,-140,-1.9,7700,8120,7170,453147,34.1,604,8350000,998,60.5,6%
20250507,351870,차이커뮤니케이션,KOSDAQ,중견기업부,8560,520,6.47,8090,9280,8050,713687,63,955,11160642,997,95.8,7%
20250507,262260,에이프로,KOSDAQ,우량기업부,6220,-270,-4.16,6460,6590,6180,194485,12.3,900,14468152,997,90.3,1%
20250507,65510,휴비츠,KOSDAQ,우량기업부,7440,-60,-0.8,7410,7500,7300,50244,3.7,905,12159371,997,90.8,0%
20250507,66410,버킷스튜디오,KOSDAQ,중견기업부,1153,0,0,0,0,0,0,0,997,86444648,997,100,0%
20250507,2600,조흥,KOSPI,,157500,400,0.25,159800,159800,157200,15,0,945,600000,995,95,0%
20250507,10960,삼호개발,KOSPI,,3470,75,2.21,3400,3470,3350,197360,6.7,868,25000000,994,87.3,1%
20250507,73560,우리손에프앤지,KOSDAQ,우량기업부,1435,15,1.06,1420,1435,1417,139858,2,994,69237643,994,100,0%
20250507,42520,한스바이오메드,KOSDAQ,벤처기업부,7040,-310,-4.22,7350,7380,7020,12704,0.9,952,13526367,994,95.8,0%
20250507,11700,한신기계,KOSPI,,2875,-125,-4.17,2790,2925,2770,245339,7,933,32446151,993,94,1%
20250507,408920,메쎄이상,KOSDAQ,벤처기업부,2295,70,3.15,2245,2310,2230,58813,1.3,992,43232455,992,100,0%
20250507,177900,쓰리에이로직스,KOSDAQ,기술성장기업부,7670,240,3.23,7430,7680,7370,126336,9.5,733,9558800,990,74,1%
20250507,419080,엔젯,KOSDAQ,기술성장기업부,7850,40,0.51,8700,9400,7730,183665,15.5,829,10565477,987,84,2%
20250507,255440,야스,KOSDAQ,벤처기업부,6950,-130,-1.84,7080,7150,6920,13085,0.9,908,13058000,986,92.1,0%
20250507,365270,큐라클,KOSDAQ,기술성장기업부,6760,-20,-0.29,6800,6810,6560,43628,2.9,944,13968599,985,95.8,0%
20250507,72020,중앙백신,KOSDAQ,벤처기업부,9780,-120,-1.21,9910,9910,9740,12071,1.2,945,9658687,981,96.3,0%
20250507,79980,휴비스,KOSPI,,2815,15,0.54,2770,2845,2770,29440,0.8,971,34500000,980,99.1,0%
20250507,419050,삼기에너지솔루션즈,KOSDAQ,우량기업부,1670,20,1.21,1654,1680,1640,136204,2.3,955,57196240,979,97.5,0%
20250507,352090,스톰테크,KOSDAQ,중견기업부,3585,-5,-0.14,3590,3605,3515,130442,4.7,963,26872998,978,98.5,0%
20250507,459100,위츠,KOSDAQ,중견기업부,7040,40,0.57,7010,7130,7000,29670,2.1,885,12572000,977,90.6,0%
20250507,68050,팬엔터테인먼트,KOSDAQ,중견기업부,2250,-45,-1.96,2255,2285,2195,346628,7.7,623,27694076,976,63.8,1%
20250507,452200,민테크,KOSDAQ,기술성장기업부,4010,0,0,3930,4045,3930,18251,0.7,889,22162300,975,91.2,0%
20250507,94840,슈프리마에이치큐,KOSDAQ,벤처기업부,7740,10,0.13,7780,7930,7500,638965,49.4,811,10471840,974,83.3,6%
20250507,311320,지오엘리먼트,KOSDAQ,기술성장기업부,6830,-50,-0.73,6820,6950,6810,9548,0.7,862,12614560,973,88.6,0%
20250507,140070,서플러스글로벌,KOSDAQ,우량기업부,2495,-10,-0.4,2500,2535,2480,24336,0.6,923,36988000,973,94.9,0%
20250507,465480,인스피언,KOSDAQ,벤처기업부,8080,-420,-4.94,8520,8530,8080,359926,29.7,819,10137772,971,84.3,4%
20250507,21320,KCC건설,KOSDAQ,우량기업부,4270,-45,-1.04,4310,4440,4170,25784,1.1,914,21400000,970,94.2,0%
20250507,219130,타이거일렉,KOSDAQ,중견기업부,14020,140,1.01,13980,14270,13600,10974,1.5,885,6314290,969,91.3,0%
20250507,107600,새빗켐,KOSDAQ,벤처기업부,15700,-20,-0.13,15720,16180,15410,5227,0.8,884,5630054,968,91.3,0%
20250507,253840,수젠텍,KOSDAQ,벤처기업부,5430,-40,-0.73,5470,5530,5360,83433,4.5,909,16743200,966,94.1,0%
20250507,27050,코리아나,KOSDAQ,중견기업부,2400,-10,-0.41,2410,2415,2355,88235,2.1,960,40000000,966,99.4,0%
20250507,13720,CBI,KOSDAQ,중견기업부,1799,34,1.93,1776,1852,1760,569879,10.3,920,51128143,964,95.4,1%
20250507,10040,한국내화,KOSPI,,2325,10,0.43,2305,2345,2265,19965,0.5,955,41067062,963,99.2,0%
20250507,7820,에스엠코어,KOSDAQ,벤처기업부,4625,65,1.43,4560,4625,4500,49129,2.3,927,20033946,962,96.4,0%
20250507,195990,에이비프로바이오,KOSDAQ,중견기업부,297,-2,-0.67,299,309,296,535923,1.6,846,284689721,962,87.9,0%
20250507,6370,대구백화점,KOSPI,,7450,-350,-4.49,8060,8060,7440,43360,3.3,806,10821611,958,84.1,0%
20250507,67370,선바이오,KOSDAQ,기술성장기업부,7780,20,0.26,7760,7990,7750,18768,1.5,958,12313555,958,100,0%
20250507,5960,동부건설,KOSPI,,4125,-50,-1.2,4175,4220,4125,15425,0.6,947,22946663,958,98.9,0%
20250507,180,성창기업지주,KOSPI,,1318,-8,-0.6,1320,1327,1311,21365,0.3,919,69751600,958,95.9,0%
20250507,67570,엔브이에이치코리아,KOSDAQ,우량기업부,2135,-30,-1.39,2165,2170,2135,55163,1.2,900,42170000,957,94,0%
20250507,67830,세이브존I&C,KOSPI,,2305,25,1.1,2295,2320,2285,15754,0.4,946,41040895,956,99,0%
20250507,260930,씨티케이,KOSDAQ,중견기업부,4485,-40,-0.88,4500,4605,4330,192325,8.5,867,19341591,955,90.8,1%
20250507,23000,삼원강재,KOSPI,,2385,0,0,2385,2395,2380,7104,0.2,954,40000000,954,100,0%
20250507,5800,신영와코루,KOSPI,,10500,-90,-0.85,10590,10590,10340,18960,2,945,9000000,953,99.2,0%
20250507,388870,파로스아이바이오,KOSDAQ,기술성장기업부,6220,-80,-1.27,6300,6350,6030,58448,3.6,805,12945932,952,84.6,0%
20250507,38880,아이에이,KOSDAQ,중견기업부,199,-5,-2.45,205,206,196,1397698,2.8,748,375721175,951,78.7,0%
20250507,347890,엠투아이,KOSDAQ,벤처기업부,5560,90,1.65,5470,5590,5460,3327,0.2,940,16913204,951,98.8,0%
20250507,33310,엠투엔,KOSDAQ,우량기업부,1950,20,1.04,1931,1951,1930,72538,1.4,787,40342231,950,82.8,0%
20250507,14790,HL D&I,KOSPI,,2445,0,0,2440,2480,2395,65082,1.6,926,37858601,950,97.5,0%
20250507,216050,인크로스,KOSDAQ,중견기업부,7260,-40,-0.55,7300,7350,7200,52224,3.8,932,12843222,949,98.2,0%
20250507,23800,인지컨트롤스,KOSPI,,5770,-110,-1.87,5840,5880,5640,16194,0.9,912,15809197,949,96.1,0%
20250507,24900,디와이덕양,KOSPI,,2755,-35,-1.25,2765,2795,2735,30614,0.8,897,32564980,949,94.5,0%
20250507,53450,세코닉스,KOSDAQ,우량기업부,5480,140,2.62,5320,5480,5290,73067,3.9,811,14792803,948,85.5,0%
20250507,317830,에스피시스템스,KOSDAQ,벤처기업부,7960,280,3.65,7680,8100,7610,90157,7.1,858,10773818,947,90.6,1%
20250507,1540,안국약품,KOSDAQ,우량기업부,7230,230,3.29,7050,7620,7010,743183,54.3,943,13042420,943,100,6%
20250507,314130,지놈앤컴퍼니,KOSDAQ,기술성장기업부,2580,-150,-5.49,2700,2705,2510,281924,7.2,802,31085515,943,85,1%
20250507,141000,비아트론,KOSDAQ,벤처기업부,7780,180,2.37,7580,7780,7570,13205,1,943,12114710,943,100,0%
20250507,54800,아이디스홀딩스,KOSDAQ,중견기업부,8930,-10,-0.11,8990,9020,8920,17991,1.6,924,10347756,941,98.2,0%
20250507,94850,참좋은여행,KOSDAQ,벤처기업부,6490,40,0.62,6480,6640,6480,147900,9.7,909,14000000,939,96.8,1%
20250507,99220,SDN,KOSDAQ,중견기업부,1505,75,5.24,1432,1514,1406,7417738,109.6,885,58820712,938,94.3,12%
20250507,33830,티비씨,KOSDAQ,중견기업부,749,-5,-0.66,754,754,733,405746,3,749,100000000,938,79.9,0%
20250507,4650,창해에탄올,KOSDAQ,중견기업부,9410,-330,-3.39,9550,9590,9220,131748,12.3,865,9190885,935,92.5,1%
20250507,120240,대정화금,KOSDAQ,우량기업부,12720,120,0.95,12610,12780,12610,7070,0.9,915,7190391,935,97.9,0%
20250507,446540,메가터치,KOSDAQ,중견기업부,4480,50,1.13,4345,4920,4340,9544892,448.5,931,20771000,931,100,48%
20250507,25750,한솔홈데코,KOSPI,,732,11,1.53,735,785,718,5420355,40.5,590,80565149,929,63.5,7%
20250507,47400,유니온머티리얼,KOSPI,,1918,8,0.42,1918,1918,1899,128628,2.5,806,42000000,928,86.9,0%
20250507,16090,대현,KOSPI,,1925,-28,-1.43,1951,1959,1919,93519,1.8,852,44282310,928,91.8,0%
20250507,137950,제이씨케미칼,KOSDAQ,우량기업부,3915,10,0.26,3905,3940,3880,39123,1.5,872,22267814,927,94.1,0%
20250507,418420,라온텍,KOSDAQ,기술성장기업부,3050,305,11.11,2850,3130,2835,373082,11.3,925,30337558,925,100,1%
20250507,40420,정상제이엘에스,KOSDAQ,우량기업부,5880,30,0.51,5850,5910,5850,26530,1.6,922,15677552,922,100,0%
20250507,61250,화일약품,KOSDAQ,중견기업부,1085,-4,-0.37,1097,1102,1076,43568,0.5,899,82874653,922,97.5,0%
20250507,18500,동원금속,KOSPI,,1507,35,2.38,1460,1524,1440,672383,10,705,46754933,921,76.5,1%
20250507,4840,DRB동일,KOSPI,,4375,-135,-2.99,4440,4475,4330,34223,1.5,872,19930000,921,94.7,0%
20250507,24940,PN풍년,KOSDAQ,벤처기업부,4140,-360,-8,4380,4380,4115,566588,23.7,414,10000000,920,45,6%
20250507,6880,신송홀딩스,KOSPI,,7680,550,7.71,7140,7700,7130,522375,39.4,908,11828858,920,98.7,4%
20250507,5740,크라운해태홀딩스,KOSPI,,6080,50,0.83,6040,6110,5940,68594,4.1,903,14847347,919,98.3,0%
20250507,7720,소노스퀘어,KOSDAQ,중견기업부,901,1,0.11,900,913,883,233385,2.1,908,100800450,916,99.1,0%
20250507,1560,제일연마,KOSPI,,9250,250,2.78,9000,9250,8980,12282,1.1,916,9900000,916,100,0%
20250507,186230,그린플러스,KOSDAQ,벤처기업부,7560,50,0.67,7510,7620,7400,47836,3.6,826,10920188,915,90.3,0%
20250507,10470,오리콤,KOSDAQ,우량기업부,6110,-150,-2.4,6100,6180,5880,173584,10.4,732,11975050,914,80.1,1%
20250507,241840,에이스토리,KOSDAQ,중견기업부,8290,-10,-0.12,8300,8350,7600,311293,24.7,791,9539994,913,86.6,3%
20250507,403490,우듬지팜,KOSDAQ,벤처기업부,1588,65,4.27,1525,1593,1525,1190545,18.7,718,45212464,913,78.6,3%
20250507,9200,무림페이퍼,KOSPI,,2160,-10,-0.46,2160,2180,2135,161343,3.5,899,41609310,913,98.5,0%
20250507,83500,에프엔에스테크,KOSDAQ,우량기업부,9270,350,3.92,9000,10260,9000,781046,76,795,8575722,910,87.4,10%
20250507,460940,피앤에스미캐닉스,KOSDAQ,기술성장기업부,12850,230,1.82,12620,12860,12360,43482,5.5,832,6471740,903,92.1,1%
20250507,11080,형지I&C,KOSDAQ,중견기업부,2650,325,13.98,2420,2850,2175,49373787,1274.6,836,31541686,902,92.7,152%
20250507,129260,인터지스,KOSPI,,2660,140,5.56,2560,2660,2490,212781,5.5,791,29747874,901,87.8,1%
20250507,32560,황금에스티,KOSPI,,5190,-50,-0.95,5240,5240,5030,17698,0.9,882,17000000,901,97.9,0%
20250507,320000,한울반도체,KOSDAQ,중견기업부,3080,-130,-4.05,3210,3260,3000,246711,7.7,861,27965627,900,95.7,1%
20250507,215360,우리산업,KOSDAQ,우량기업부,9310,10,0.11,9340,9480,9010,20738,1.9,850,9132163,900,94.4,0%
20250507,32850,비트컴퓨터,KOSDAQ,벤처기업부,5270,160,3.13,5130,5270,5110,121519,6.3,876,16623293,898,97.6,1%
20250507,277070,린드먼아시아,KOSDAQ,중견기업부,5190,0,0,5230,5750,5070,376772,20.2,711,13692000,897,79.3,3%
20250507,208140,정다운,KOSDAQ,우량기업부,2710,-25,-0.91,2735,2745,2690,233494,6.3,886,32684246,897,98.8,1%
20250507,67290,JW신약,KOSDAQ,중견기업부,1535,17,1.12,1521,1539,1474,91327,1.4,819,53376126,896,91.4,0%
20250507,222040,코스맥스엔비티,KOSDAQ,중견기업부,4330,80,1.88,4250,4355,4205,72105,3.1,893,20628000,893,100,0%
20250507,171120,라이온켐텍,KOSDAQ,중견기업부,2310,-35,-1.49,2345,2345,2305,19259,0.4,829,35901760,892,92.9,0%
20250507,260660,알리코제약,KOSDAQ,중견기업부,4165,-40,-0.95,4200,4200,4075,59455,2.5,638,15327021,889,71.8,0%
20250507,45970,코아시아,KOSDAQ,중견기업부,3025,-50,-1.63,3180,3180,3000,11518,0.4,796,26314876,889,89.5,0%
20250507,41930,동아화성,KOSDAQ,우량기업부,5580,120,2.2,5450,5600,5450,15911,0.9,882,15800000,888,99.3,0%
20250507,38680,에스넷,KOSDAQ,우량기업부,4390,75,1.74,4315,4410,4295,86446,3.8,874,19912642,887,98.5,0%
20250507,24880,케이피에프,KOSDAQ,우량기업부,4050,-20,-0.49,4085,4095,4005,17675,0.7,838,20682798,887,94.5,0%
20250507,357880,SKAI,KOSDAQ,기술성장기업부,2285,45,2.01,2240,2385,2180,1582080,36.1,778,34047953,885,87.9,5%
20250507,440,중앙에너비스,KOSDAQ,중견기업부,13360,-40,-0.3,13450,13670,13320,5972,0.8,832,6227130,884,94.1,0%
20250507,475460,미트박스,KOSDAQ,중견기업부,11050,-110,-0.99,11170,11280,10970,105116,11.7,617,5587025,883,69.9,2%
20250507,11370,서한,KOSDAQ,우량기업부,849,4,0.47,850,851,839,63093,0.5,857,100894865,883,97.1,0%
20250507,330350,위더스제약,KOSDAQ,우량기업부,6330,-90,-1.4,6420,6460,6330,18017,1.1,836,13202139,882,94.8,0%
20250507,333620,엔시스,KOSDAQ,벤처기업부,7330,-150,-2.01,7310,7480,7310,7225,0.5,774,10556344,880,88,0%
20250507,24800,유성티엔에스,KOSDAQ,우량기업부,2355,5,0.21,2350,2400,2310,14087,0.3,873,37051812,880,99.2,0%
20250507,265560,영화테크,KOSDAQ,우량기업부,7920,-260,-3.18,8170,8180,7870,22059,1.8,847,10690180,879,96.4,0%
20250507,452400,이닉스,KOSDAQ,벤처기업부,8420,-40,-0.47,8460,8460,8210,6858,0.6,764,9071428,878,87,0%
20250507,348350,위드텍,KOSDAQ,우량기업부,7620,370,5.1,7290,8250,7180,553434,42.8,776,10183600,877,88.5,6%
20250507,54780,키이스트,KOSDAQ,중견기업부,4365,25,0.58,4340,4375,4250,27080,1.2,853,19547793,877,97.3,0%
20250507,11300,성안머티리얼스,KOSPI,,451,-23,-4.85,474,474,444,705887,3.2,702,155617675,876,80.1,0%
20250507,142280,녹십자엠에스,KOSDAQ,중견기업부,3825,-70,-1.8,3895,3900,3785,71676,2.7,832,21741926,876,95,0%
20250507,53050,지에스이,KOSDAQ,우량기업부,2740,-25,-0.9,2780,2780,2720,70472,1.9,822,29987597,876,93.8,0%
20250507,340360,다보링크,KOSDAQ,중견기업부,1849,-51,-2.68,1910,1917,1757,459372,8.5,813,43951909,872,93.2,1%
20250507,15020,이스타코,KOSPI,,1668,278,20,1442,1695,1381,3378686,53.7,715,42851600,870,82.2,8%
20250507,900340,윙입푸드,KOSDAQ,외국기업(소속부없음),1381,31,2.3,1350,1392,1350,188904,2.6,695,50330928,869,80,0%
20250507,6140,피제이전자,KOSDAQ,우량기업부,5650,90,1.62,5550,5700,5550,14555,0.8,848,15000000,867,97.8,0%
20250507,64850,에프앤가이드,KOSDAQ,벤처기업부,7000,40,0.57,6900,7020,6900,9161,0.6,799,11410332,866,92.3,0%
20250507,36640,HRS,KOSDAQ,우량기업부,5290,0,0,5290,5320,5240,35131,1.9,865,16354800,865,100,0%
20250507,66310,큐에스아이,KOSDAQ,벤처기업부,8330,220,2.71,8110,8390,8070,18892,1.6,772,9271621,865,89.2,0%
20250507,36120,서울평가정보,KOSDAQ,중견기업부,2265,-125,-5.23,2390,2390,2265,235018,5.4,804,35500000,861,93.4,1%
20250507,590,CS홀딩스,KOSPI,,74600,400,0.54,74200,74700,73800,289,0.2,861,1154482,861,100,0%
20250507,86670,비엠티,KOSDAQ,우량기업부,9250,40,0.43,9150,9290,9150,7768,0.7,844,9125174,860,98.1,0%
20250507,105740,디케이락,KOSDAQ,우량기업부,7820,100,1.3,7720,7840,7650,52782,4.1,795,10168513,859,92.5,1%
20250507,4960,한신공영,KOSPI,,7300,180,2.53,7120,7330,7090,41461,3,845,11570702,859,98.4,0%
20250507,338100,NH프라임리츠,KOSPI,,4595,30,0.66,4600,4630,4580,38527,1.8,857,18660000,857,100,0%
20250507,4450,삼화왕관,KOSPI,,39000,1000,2.63,37300,39000,37150,3851,1.5,840,2154379,857,98,0%
20250507,45340,토탈소프트,KOSDAQ,벤처기업부,7830,550,7.55,7440,7930,7040,295409,22.6,670,8558040,856,78.3,3%
20250507,41910,폴라리스AI파마,KOSDAQ,중견기업부,5670,-80,-1.39,5750,5760,5670,10811,0.6,766,13501607,856,89.5,0%
20250507,74430,아미노로직스,KOSDAQ,중견기업부,954,12,1.27,942,959,935,86306,0.8,838,87826844,855,98,0%
20250507,33340,좋은사람들,KOSDAQ,중견기업부,838,44,5.54,800,855,783,1254484,10.4,812,96950558,854,95.1,1%
20250507,66790,씨씨에스,KOSDAQ,중견기업부,1203,11,0.92,1192,1220,1183,603311,7.2,784,65152039,853,91.9,1%
20250507,42500,링네트,KOSDAQ,우량기업부,4325,-50,-1.14,4355,4375,4310,53669,2.3,825,19070134,851,96.9,0%
20250507,36630,세종텔레콤,KOSDAQ,중견기업부,3815,30,0.79,3710,4570,3260,4098886,166.3,763,20000000,850,89.8,22%
